Source,Target,Weight
1149,3156,1.0
1149,3262,1.0
1149,3270,1.0
1149,3295,1.0
1149,3338,1.0
1149,3477,1.0
1149,3541,1.0
1149,3598,1.0
1149,3710,1.0
1149,3712,1.0
1149,3752,1.0
1149,3816,1.0
1149,3838,1.0
1149,3855,1.0
1149,3888,1.0
1149,3898,1.0
1149,3940,1.0
1149,3942,1.0
1149,3999,1.0
1149,4028,1.0
1149,4034,1.0
1149,4046,1.0
1149,4073,1.0
1149,4096,1.0
1149,4185,1.0
1150,1154,1.0
1150,1156,1.0
1150,1388,1.0
1150,1608,1.0
1150,1743,1.0
1150,2050,1.0
1150,2157,1.0
1150,2305,1.0
1150,2420,1.0
1150,2483,1.0
1150,2598,1.0
1150,2673,1.0
1150,2918,1.0
1150,3105,1.0
1150,3245,1.0
1150,3403,1.0
1150,3525,1.0
1150,3564,1.0
1150,3765,1.0
1150,3936,1.0
1150,4221,1.0
1151,1833,1.0
1151,1956,1.0
1151,2438,1.0
1151,2859,1.0
1151,3418,1.0
1151,3613,1.0
1152,1197,1.0
1152,1217,1.0
1152,1297,1.0
1152,1321,1.0
1152,1334,1.0
1152,1362,1.0
1152,1386,1.0
1152,1404,1.0
1152,1427,1.0
1152,1522,1.0
1152,1530,1.0
1152,1567,1.0
1152,1601,1.0
1152,1636,1.0
1152,1772,1.0
1152,1875,1.0
1152,2022,1.0
1152,2132,1.0
1152,2207,1.0
1152,2242,1.0
1152,2344,1.0
1152,2627,1.0
1152,2777,1.0
1152,2866,1.0
1152,3069,1.0
1152,3195,1.0
1152,3219,1.0
1152,3231,1.0
1152,3241,1.0
1152,3246,1.0
1152,3468,1.0
1152,3526,1.0
1152,3561,1.0
1152,3589,1.0
1152,3616,1.0
1152,3678,1.0
1152,3845,1.0
1152,3897,1.0
1152,4008,1.0
1152,4067,1.0
1152,4193,1.0
1152,4230,1.0
1153,1183,1.0
1153,1257,1.0
1153,1523,1.0
1153,1639,1.0
1153,1805,1.0
1153,1809,1.0
1153,1873,1.0
1153,1898,1.0
1153,1939,1.0
1153,1977,1.0
1153,1979,1.0
1153,2071,1.0
1153,2158,1.0
1153,2199,1.0
1153,2227,1.0
1153,2357,1.0
1153,2822,1.0
1153,2824,1.0
1153,2937,1.0
1153,2961,1.0
1153,3009,1.0
1153,3052,1.0
1153,3235,1.0
1153,3342,1.0
1153,3363,1.0
1153,3440,1.0
1153,3481,1.0
1153,3553,1.0
1153,3667,1.0
1153,3860,1.0
1154,1156,1.0
1154,1388,1.0
1154,1608,1.0
1154,1743,1.0
1154,2050,1.0
1154,2157,1.0
1154,2305,1.0
1154,2420,1.0
1154,2483,1.0
1154,2598,1.0
1154,2673,1.0
1154,2918,1.0
1154,3105,1.0
1154,3245,1.0
1154,3403,1.0
1154,3525,1.0
1154,3564,1.0
1154,3765,1.0
1154,3936,1.0
1154,4221,1.0
1155,1850,1.0
1156,1388,1.0
1156,1608,1.0
1156,1743,1.0
1156,2050,1.0
1156,2157,1.0
1156,2305,1.0
1156,2420,1.0
1156,2483,1.0
1156,2598,1.0
1156,2673,1.0
1156,2918,1.0
1156,3105,1.0
1156,3245,1.0
1156,3403,1.0
1156,3525,1.0
1156,3564,1.0
1156,3765,1.0
1156,3936,1.0
1156,4221,1.0
1157,3223,1.0
1157,3419,1.0
1157,3761,1.0
1158,2864,1.0
1158,3730,1.0
1161,1469,1.0
1161,2262,1.0
1162,1220,1.0
1162,1648,1.0
1162,1952,1.0
1162,2001,1.0
1162,2479,1.0
1162,2510,1.0
1162,4153,1.0
1163,1402,1.0
1163,1840,1.0
1163,2687,1.0
1163,3491,1.0
1163,3841,1.0
1164,1215,1.0
1164,2309,1.0
1164,3234,1.0
1164,3479,1.0
1166,2600,1.0
1166,3208,1.0
1166,4036,1.0
1167,2249,1.0
1167,3991,1.0
1168,1209,1.0
1168,1311,1.0
1168,1385,1.0
1168,1486,1.0
1168,1501,1.0
1168,1618,1.0
1168,1707,1.0
1168,1996,1.0
1168,2006,1.0
1168,2218,1.0
1168,2301,1.0
1168,2412,1.0
1168,2575,1.0
1168,2602,1.0
1168,2607,1.0
1168,2811,1.0
1168,2814,1.0
1168,3240,1.0
1168,3327,1.0
1168,3366,1.0
1168,3471,1.0
1168,3760,1.0
1168,3802,1.0
1168,3978,1.0
1168,3996,1.0
1168,4082,1.0
1170,2049,1.0
1170,2771,1.0
1170,2805,1.0
1170,3024,1.0
1170,4279,1.0
1172,1276,1.0
1172,1320,1.0
1172,1323,1.0
1172,1339,1.0
1172,1505,1.0
1172,1573,1.0
1172,1617,1.0
1172,1705,1.0
1172,1719,1.0
1172,1893,1.0
1172,1995,1.0
1172,2039,1.0
1172,2130,1.0
1172,2153,1.0
1172,2280,1.0
1172,2453,1.0
1172,2792,1.0
1172,3081,1.0
1172,3082,1.0
1172,3283,1.0
1172,3349,1.0
1172,3576,1.0
1172,3646,1.0
1172,3758,1.0
1172,3772,1.0
1172,3858,1.0
1172,3911,1.0
1172,4115,1.0
1172,4119,1.0
1172,4276,1.0
1174,2572,1.0
1175,3941,1.0
1176,1372,1.0
1176,1421,1.0
1176,1459,1.0
1176,1555,1.0
1176,1835,1.0
1176,2394,1.0
1176,2529,1.0
1176,3237,1.0
1177,1847,1.0
1177,2290,1.0
1177,3314,1.0
1177,3350,1.0
1177,3462,1.0
1177,3608,1.0
1177,3781,1.0
1177,3833,1.0
1177,4093,1.0
1178,3189,1.0
1178,4225,1.0
1179,1357,1.0
1179,1527,1.0
1179,1582,1.0
1179,1589,1.0
1179,1603,1.0
1179,1663,1.0
1179,1881,1.0
1179,1930,1.0
1179,2056,1.0
1179,2120,1.0
1179,2198,1.0
1179,2293,1.0
1179,2311,1.0
1179,2371,1.0
1179,2405,1.0
1179,2552,1.0
1179,2894,1.0
1179,3137,1.0
1179,3207,1.0
1179,3256,1.0
1179,3312,1.0
1179,3367,1.0
1179,3563,1.0
1179,3703,1.0
1179,3737,1.0
1179,3780,1.0
1179,3817,1.0
1179,3922,1.0
1179,4062,1.0
1179,4194,1.0
1179,4222,1.0
1180,1193,1.0
1180,1293,1.0
1180,1324,1.0
1180,1328,1.0
1180,1665,1.0
1180,1981,1.0
1180,2141,1.0
1180,2150,1.0
1180,2194,1.0
1180,2306,1.0
1180,2323,1.0
1180,2355,1.0
1180,2406,1.0
1180,2532,1.0
1180,2566,1.0
1180,2596,1.0
1180,2668,1.0
1180,3101,1.0
1180,3164,1.0
1180,3222,1.0
1180,3261,1.0
1180,3263,1.0
1180,3288,1.0
1180,3339,1.0
1180,3387,1.0
1180,3558,1.0
1180,3566,1.0
1180,3675,1.0
1180,3924,1.0
1180,4011,1.0
1181,1245,1.0
1182,2187,1.0
1182,2839,1.0
1183,1257,1.0
1183,1523,1.0
1183,1639,1.0
1183,1805,1.0
1183,1809,1.0
1183,1873,1.0
1183,1898,1.0
1183,1939,1.0
1183,1977,1.0
1183,1979,1.0
1183,2071,1.0
1183,2158,1.0
1183,2199,1.0
1183,2227,1.0
1183,2357,1.0
1183,2822,1.0
1183,2824,1.0
1183,2937,1.0
1183,2961,1.0
1183,3009,1.0
1183,3052,1.0
1183,3235,1.0
1183,3342,1.0
1183,3363,1.0
1183,3440,1.0
1183,3481,1.0
1183,3553,1.0
1183,3667,1.0
1183,3860,1.0
1186,1752,1.0
1186,1808,1.0
1186,1864,1.0
1186,1970,1.0
1186,2536,1.0
1186,2610,1.0
1186,2772,1.0
1186,2785,1.0
1186,2798,1.0
1186,2842,1.0
1186,3068,1.0
1186,3077,1.0
1186,3095,1.0
1186,3145,1.0
1186,3740,1.0
1188,1466,1.0
1188,1800,1.0
1188,1955,1.0
1188,2451,1.0
1188,2619,1.0
1188,2700,1.0
1188,3330,1.0
1188,3575,1.0
1188,3707,1.0
1188,3719,1.0
1188,4106,1.0
1189,4116,1.0
1191,1214,1.0
1191,1490,1.0
1191,2114,1.0
1191,2707,1.0
1191,2751,1.0
1191,3199,1.0
1193,1293,1.0
1193,1324,1.0
1193,1328,1.0
1193,1665,1.0
1193,1981,1.0
1193,2141,1.0
1193,2150,1.0
1193,2194,1.0
1193,2306,1.0
1193,2323,1.0
1193,2355,1.0
1193,2406,1.0
1193,2532,1.0
1193,2566,1.0
1193,2596,1.0
1193,2668,1.0
1193,3101,1.0
1193,3164,1.0
1193,3222,1.0
1193,3261,1.0
1193,3263,1.0
1193,3288,1.0
1193,3339,1.0
1193,3387,1.0
1193,3558,1.0
1193,3566,1.0
1193,3675,1.0
1193,3924,1.0
1193,4011,1.0
1194,1946,1.0
1194,2446,1.0
1194,2514,1.0
1194,3103,1.0
1194,4117,1.0
1195,1264,1.0
1195,3684,1.0
1196,1292,1.0
1196,1927,1.0
1196,2560,1.0
1196,2659,1.0
1196,3347,1.0
1197,1217,1.0
1197,1297,1.0
1197,1321,1.0
1197,1334,1.0
1197,1362,1.0
1197,1386,1.0
1197,1404,1.0
1197,1427,1.0
1197,1522,1.0
1197,1530,1.0
1197,1567,1.0
1197,1601,1.0
1197,1636,1.0
1197,1772,1.0
1197,1875,1.0
1197,2022,1.0
1197,2132,1.0
1197,2207,1.0
1197,2242,1.0
1197,2344,1.0
1197,2627,1.0
1197,2777,1.0
1197,2866,1.0
1197,3069,1.0
1197,3195,1.0
1197,3219,1.0
1197,3231,1.0
1197,3241,1.0
1197,3246,1.0
1197,3468,1.0
1197,3526,1.0
1197,3561,1.0
1197,3589,1.0
1197,3616,1.0
1197,3678,1.0
1197,3845,1.0
1197,3897,1.0
1197,4008,1.0
1197,4067,1.0
1197,4193,1.0
1197,4230,1.0
1198,1708,1.0
1198,3111,1.0
1200,1382,1.0
1200,1403,1.0
1200,1456,1.0
1200,1545,1.0
1200,1790,1.0
1200,1854,1.0
1200,2031,1.0
1200,2094,1.0
1200,2109,1.0
1200,2395,1.0
1200,2851,1.0
1200,2872,1.0
1200,3051,1.0
1200,3202,1.0
1200,3308,1.0
1200,3346,1.0
1200,3653,1.0
1200,3798,1.0
1200,3878,1.0
1200,3909,1.0
1200,3964,1.0
1200,3994,1.0
1200,4048,1.0
1201,1737,1.0
1201,2524,1.0
1201,2674,1.0
1201,3395,1.0
1203,1792,1.0
1203,2873,1.0
1203,3289,1.0
1203,3652,1.0
1204,1488,1.0
1204,1503,1.0
1204,1623,1.0
1204,1690,1.0
1204,1734,1.0
1204,1851,1.0
1204,1937,1.0
1204,2059,1.0
1204,2110,1.0
1204,2113,1.0
1204,2148,1.0
1204,2375,1.0
1204,2474,1.0
1204,2550,1.0
1204,2730,1.0
1204,2778,1.0
1204,2885,1.0
1204,3143,1.0
1204,3167,1.0
1204,3192,1.0
1204,3595,1.0
1204,3690,1.0
1204,3702,1.0
1204,3895,1.0
1204,3962,1.0
1204,3975,1.0
1204,4003,1.0
1204,4103,1.0
1204,4199,1.0
1205,1448,1.0
1205,1470,1.0
1205,1680,1.0
1205,2379,1.0
1205,2538,1.0
1205,3417,1.0
1206,1869,1.0
1206,1890,1.0
1206,1971,1.0
1206,2048,1.0
1206,2149,1.0
1206,2553,1.0
1206,3264,1.0
1206,3382,1.0
1206,3438,1.0
1206,3497,1.0
1206,3512,1.0
1209,1311,1.0
1209,1385,1.0
1209,1486,1.0
1209,1501,1.0
1209,1618,1.0
1209,1707,1.0
1209,1996,1.0
1209,2006,1.0
1209,2218,1.0
1209,2301,1.0
1209,2412,1.0
1209,2575,1.0
1209,2602,1.0
1209,2607,1.0
1209,2811,1.0
1209,2814,1.0
1209,3240,1.0
1209,3327,1.0
1209,3366,1.0
1209,3471,1.0
1209,3760,1.0
1209,3802,1.0
1209,3978,1.0
1209,3996,1.0
1209,4082,1.0
1210,2027,1.0
1210,2101,1.0
1210,2720,1.0
1210,2911,1.0
1210,2973,1.0
1210,3042,1.0
1210,4272,1.0
1211,1426,1.0
1211,2461,1.0
1211,2881,1.0
1211,3436,1.0
1211,3648,1.0
1211,3793,1.0
1211,3873,1.0
1211,4122,1.0
1212,1312,1.0
1212,1419,1.0
1212,1550,1.0
1212,3992,1.0
1213,1231,1.0
1213,1255,1.0
1213,1368,1.0
1213,1384,1.0
1213,1398,1.0
1213,1607,1.0
1213,1613,1.0
1213,1646,1.0
1213,1662,1.0
1213,1839,1.0
1213,1909,1.0
1213,1911,1.0
1213,1957,1.0
1213,1973,1.0
1213,2146,1.0
1213,2186,1.0
1213,2201,1.0
1213,2219,1.0
1213,2236,1.0
1213,2354,1.0
1213,2456,1.0
1213,2537,1.0
1213,2690,1.0
1213,2692,1.0
1213,2747,1.0
1213,2808,1.0
1213,2886,1.0
1213,2952,1.0
1213,3053,1.0
1213,3182,1.0
1213,3359,1.0
1213,3360,1.0
1213,3405,1.0
1213,3451,1.0
1213,3560,1.0
1213,3574,1.0
1213,3739,1.0
1213,3777,1.0
1213,3943,1.0
1213,4077,1.0
1213,4107,1.0
1213,4181,1.0
1214,1490,1.0
1214,2114,1.0
1214,2707,1.0
1214,2751,1.0
1214,3199,1.0
1215,2309,1.0
1215,3234,1.0
1215,3479,1.0
1216,3770,1.0
1216,4021,1.0
1217,1297,1.0
1217,1321,1.0
1217,1334,1.0
1217,1362,1.0
1217,1386,1.0
1217,1404,1.0
1217,1427,1.0
1217,1522,1.0
1217,1530,1.0
1217,1567,1.0
1217,1601,1.0
1217,1636,1.0
1217,1772,1.0
1217,1875,1.0
1217,2022,1.0
1217,2132,1.0
1217,2207,1.0
1217,2242,1.0
1217,2344,1.0
1217,2627,1.0
1217,2777,1.0
1217,2866,1.0
1217,3069,1.0
1217,3195,1.0
1217,3219,1.0
1217,3231,1.0
1217,3241,1.0
1217,3246,1.0
1217,3468,1.0
1217,3526,1.0
1217,3561,1.0
1217,3589,1.0
1217,3616,1.0
1217,3678,1.0
1217,3845,1.0
1217,3897,1.0
1217,4008,1.0
1217,4067,1.0
1217,4193,1.0
1217,4230,1.0
1218,2408,1.0
1218,2765,1.0
1218,2786,1.0
1218,3511,1.0
1218,3609,1.0
1218,4145,1.0
1220,1648,1.0
1220,1952,1.0
1220,2001,1.0
1220,2479,1.0
1220,2510,1.0
1220,4153,1.0
1221,1345,1.0
1221,1350,1.0
1221,1659,1.0
1221,3244,1.0
1221,4057,1.0
1221,4142,1.0
1222,2360,1.0
1222,3233,1.0
1222,3984,1.0
1222,4091,1.0
1224,1397,1.0
1224,1399,1.0
1224,1940,1.0
1224,2035,1.0
1224,2265,1.0
1224,2834,1.0
1224,2907,1.0
1224,3211,1.0
1224,3524,1.0
1224,3584,1.0
1225,1447,1.0
1225,2083,1.0
1226,1504,1.0
1226,1687,1.0
1226,2200,1.0
1226,2430,1.0
1226,2447,1.0
1226,2506,1.0
1226,2535,1.0
1226,2565,1.0
1226,3169,1.0
1226,3774,1.0
1226,3969,1.0
1227,1278,1.0
1227,1723,1.0
1227,2061,1.0
1227,2123,1.0
1227,2475,1.0
1227,2626,1.0
1227,2723,1.0
1227,2732,1.0
1227,2745,1.0
1227,2838,1.0
1227,2852,1.0
1227,3385,1.0
1227,3483,1.0
1227,3510,1.0
1227,4029,1.0
1227,4066,1.0
1228,1446,1.0
1228,1959,1.0
1228,2028,1.0
1228,2057,1.0
1228,2407,1.0
1228,2493,1.0
1228,2593,1.0
1228,2780,1.0
1228,2879,1.0
1228,3142,1.0
1228,3309,1.0
1229,1849,1.0
1229,1997,1.0
1229,3176,1.0
1229,3287,1.0
1229,3449,1.0
1229,4045,1.0
1230,1274,1.0
1230,1405,1.0
1230,1414,1.0
1230,1938,1.0
1230,2033,1.0
1230,2343,1.0
1230,2435,1.0
1230,2709,1.0
1230,3791,1.0
1231,1255,1.0
1231,1368,1.0
1231,1384,1.0
1231,1398,1.0
1231,1607,1.0
1231,1613,1.0
1231,1646,1.0
1231,1662,1.0
1231,1839,1.0
1231,1909,1.0
1231,1911,1.0
1231,1957,1.0
1231,1973,1.0
1231,2146,1.0
1231,2186,1.0
1231,2201,1.0
1231,2219,1.0
1231,2236,1.0
1231,2354,1.0
1231,2456,1.0
1231,2537,1.0
1231,2690,1.0
1231,2692,1.0
1231,2747,1.0
1231,2808,1.0
1231,2886,1.0
1231,2952,1.0
1231,3053,1.0
1231,3182,1.0
1231,3359,1.0
1231,3360,1.0
1231,3405,1.0
1231,3451,1.0
1231,3560,1.0
1231,3574,1.0
1231,3739,1.0
1231,3777,1.0
1231,3943,1.0
1231,4077,1.0
1231,4107,1.0
1231,4181,1.0
1232,1279,1.0
1232,1355,1.0
1232,1450,1.0
1232,1521,1.0
1232,2171,1.0
1232,2714,1.0
1232,2724,1.0
1232,2836,1.0
1232,3100,1.0
1232,3255,1.0
1232,3466,1.0
1232,3696,1.0
1232,4275,1.0
1234,1571,1.0
1234,1912,1.0
1234,2264,1.0
1234,2392,1.0
1234,3550,1.0
1234,3828,1.0
1234,4167,1.0
1237,1244,1.0
1237,1396,1.0
1237,1862,1.0
1237,1865,1.0
1237,1882,1.0
1237,1901,1.0
1237,1950,1.0
1237,2075,1.0
1237,2127,1.0
1237,2557,1.0
1237,2614,1.0
1237,2697,1.0
1237,2749,1.0
1237,2840,1.0
1237,2945,1.0
1237,2946,1.0
1237,3179,1.0
1237,3628,1.0
1237,3711,1.0
1238,1595,1.0
1238,1632,1.0
1238,2037,1.0
1239,3902,1.0
1240,1291,1.0
1240,1745,1.0
1240,2433,1.0
1240,2462,1.0
1240,2515,1.0
1240,2841,1.0
1240,3017,1.0
1240,3128,1.0
1240,3200,1.0
1240,3275,1.0
1240,3622,1.0
1240,3666,1.0
1240,3729,1.0
1240,3775,1.0
1240,3782,1.0
1240,3844,1.0
1240,3893,1.0
1240,3906,1.0
1240,3915,1.0
1240,3979,1.0
1240,4084,1.0
1240,4171,1.0
1241,4165,1.0
1242,1418,1.0
1242,2206,1.0
1242,2250,1.0
1242,2378,1.0
1242,2682,1.0
1242,2823,1.0
1242,2829,1.0
1242,4112,1.0
1243,3469,1.0
1243,3530,1.0
1244,1396,1.0
1244,1862,1.0
1244,1865,1.0
1244,1882,1.0
1244,1901,1.0
1244,1950,1.0
1244,2075,1.0
1244,2127,1.0
1244,2557,1.0
1244,2614,1.0
1244,2697,1.0
1244,2749,1.0
1244,2840,1.0
1244,2945,1.0
1244,2946,1.0
1244,3179,1.0
1244,3628,1.0
1244,3711,1.0
1246,3508,1.0
1248,4277,1.0
1249,3157,1.0
1250,1281,1.0
1250,1359,1.0
1250,1444,1.0
1250,1600,1.0
1250,1666,1.0
1250,1858,1.0
1250,1913,1.0
1250,2002,1.0
1250,2029,1.0
1250,2116,1.0
1250,2258,1.0
1250,2487,1.0
1250,2624,1.0
1250,2676,1.0
1250,2818,1.0
1250,2828,1.0
1250,2844,1.0
1250,2981,1.0
1250,3005,1.0
1250,3038,1.0
1250,3214,1.0
1250,3282,1.0
1250,3742,1.0
1250,3764,1.0
1250,3771,1.0
1250,3803,1.0
1250,3859,1.0
1250,3874,1.0
1250,3929,1.0
1250,4041,1.0
1250,4055,1.0
1250,4197,1.0
1250,4220,1.0
1250,4251,1.0
1252,1483,1.0
1254,1931,1.0
1255,1368,1.0
1255,1384,1.0
1255,1398,1.0
1255,1607,1.0
1255,1613,1.0
1255,1646,1.0
1255,1662,1.0
1255,1839,1.0
1255,1909,1.0
1255,1911,1.0
1255,1957,1.0
1255,1973,1.0
1255,2146,1.0
1255,2186,1.0
1255,2201,1.0
1255,2219,1.0
1255,2236,1.0
1255,2354,1.0
1255,2456,1.0
1255,2537,1.0
1255,2690,1.0
1255,2692,1.0
1255,2747,1.0
1255,2808,1.0
1255,2886,1.0
1255,2952,1.0
1255,3053,1.0
1255,3182,1.0
1255,3359,1.0
1255,3360,1.0
1255,3405,1.0
1255,3451,1.0
1255,3560,1.0
1255,3574,1.0
1255,3739,1.0
1255,3777,1.0
1255,3943,1.0
1255,4077,1.0
1255,4107,1.0
1255,4181,1.0
1256,1309,1.0
1256,1642,1.0
1256,3216,1.0
1256,3972,1.0
1256,4186,1.0
1256,4244,1.0
1257,1523,1.0
1257,1639,1.0
1257,1805,1.0
1257,1809,1.0
1257,1873,1.0
1257,1898,1.0
1257,1939,1.0
1257,1977,1.0
1257,1979,1.0
1257,2071,1.0
1257,2158,1.0
1257,2199,1.0
1257,2227,1.0
1257,2357,1.0
1257,2822,1.0
1257,2824,1.0
1257,2937,1.0
1257,2961,1.0
1257,3009,1.0
1257,3052,1.0
1257,3235,1.0
1257,3342,1.0
1257,3363,1.0
1257,3440,1.0
1257,3481,1.0
1257,3553,1.0
1257,3667,1.0
1257,3860,1.0
1258,1286,1.0
1259,2297,1.0
1259,4005,1.0
1261,1834,1.0
1261,1969,1.0
1261,2384,1.0
1261,3114,1.0
1261,3174,1.0
1261,3605,1.0
1261,3637,1.0
1261,4250,1.0
1262,2548,1.0
1262,2681,1.0
1262,2715,1.0
1262,2874,1.0
1262,3014,1.0
1262,4182,1.0
1264,3684,1.0
1266,3083,1.0
1266,4249,1.0
1267,1430,1.0
1267,1482,1.0
1267,1544,1.0
1267,1721,1.0
1267,1872,1.0
1267,1992,1.0
1267,2582,1.0
1267,2679,1.0
1267,2892,1.0
1267,3109,1.0
1267,3196,1.0
1267,3220,1.0
1267,3443,1.0
1268,1846,1.0
1268,2748,1.0
1269,1353,1.0
1269,1543,1.0
1269,1647,1.0
1269,1697,1.0
1269,1726,1.0
1269,1795,1.0
1269,1891,1.0
1269,1908,1.0
1269,1989,1.0
1269,2012,1.0
1269,2235,1.0
1269,2457,1.0
1269,2520,1.0
1269,2623,1.0
1269,2643,1.0
1269,2827,1.0
1269,2930,1.0
1269,2988,1.0
1269,3031,1.0
1269,3065,1.0
1269,3159,1.0
1269,3357,1.0
1269,3369,1.0
1269,3551,1.0
1269,3632,1.0
1269,3734,1.0
1269,3872,1.0
1269,3875,1.0
1269,3951,1.0
1269,3987,1.0
1269,4002,1.0
1269,4026,1.0
1269,4079,1.0
1269,4295,1.0
1269,4306,1.0
1269,4320,1.0
1270,2758,1.0
1271,1342,1.0
1271,1653,1.0
1271,4118,1.0
1272,2140,1.0
1272,2253,1.0
1272,2337,1.0
1272,3416,1.0
1272,3425,1.0
1272,4040,1.0
1273,1751,1.0
1273,1841,1.0
1273,2225,1.0
1273,2274,1.0
1273,2285,1.0
1273,2388,1.0
1273,2439,1.0
1273,2900,1.0
1273,3140,1.0
1273,3191,1.0
1273,3225,1.0
1273,3254,1.0
1273,3439,1.0
1273,3452,1.0
1273,3539,1.0
1273,3773,1.0
1273,3965,1.0
1273,3989,1.0
1274,1405,1.0
1274,1414,1.0
1274,1938,1.0
1274,2033,1.0
1274,2343,1.0
1274,2435,1.0
1274,2709,1.0
1274,3791,1.0
1276,1320,1.0
1276,1323,1.0
1276,1339,1.0
1276,1505,1.0
1276,1573,1.0
1276,1617,1.0
1276,1705,1.0
1276,1719,1.0
1276,1893,1.0
1276,1995,1.0
1276,2039,1.0
1276,2130,1.0
1276,2153,1.0
1276,2280,1.0
1276,2453,1.0
1276,2792,1.0
1276,3081,1.0
1276,3082,1.0
1276,3283,1.0
1276,3349,1.0
1276,3576,1.0
1276,3646,1.0
1276,3758,1.0
1276,3772,1.0
1276,3858,1.0
1276,3911,1.0
1276,4115,1.0
1276,4119,1.0
1276,4276,1.0
1277,1308,1.0
1277,1330,1.0
1277,1333,1.0
1277,1455,1.0
1277,1542,1.0
1277,1692,1.0
1277,1747,1.0
1277,1804,1.0
1277,1848,1.0
1277,1885,1.0
1277,1976,1.0
1277,1980,1.0
1277,1984,1.0
1277,2052,1.0
1277,2068,1.0
1277,2190,1.0
1277,2216,1.0
1277,2295,1.0
1277,2356,1.0
1277,2358,1.0
1277,2377,1.0
1277,2386,1.0
1277,2419,1.0
1277,2522,1.0
1277,2706,1.0
1277,2790,1.0
1277,2889,1.0
1277,2891,1.0
1277,3047,1.0
1277,3089,1.0
1277,3107,1.0
1277,3156,1.0
1277,3262,1.0
1277,3270,1.0
1277,3295,1.0
1277,3338,1.0
1277,3477,1.0
1277,3541,1.0
1277,3598,1.0
1277,3710,1.0
1277,3712,1.0
1277,3752,1.0
1277,3816,1.0
1277,3838,1.0
1277,3855,1.0
1277,3888,1.0
1277,3898,1.0
1277,3940,1.0
1277,3942,1.0
1277,3999,1.0
1277,4028,1.0
1277,4034,1.0
1277,4046,1.0
1277,4073,1.0
1277,4096,1.0
1277,4185,1.0
1278,1723,1.0
1278,2061,1.0
1278,2123,1.0
1278,2475,1.0
1278,2626,1.0
1278,2723,1.0
1278,2732,1.0
1278,2745,1.0
1278,2838,1.0
1278,2852,1.0
1278,3385,1.0
1278,3483,1.0
1278,3510,1.0
1278,4029,1.0
1278,4066,1.0
1279,1355,1.0
1279,1450,1.0
1279,1521,1.0
1279,2171,1.0
1279,2714,1.0
1279,2724,1.0
1279,2836,1.0
1279,3100,1.0
1279,3255,1.0
1279,3466,1.0
1279,3696,1.0
1279,4275,1.0
1280,1360,1.0
1280,1394,1.0
1280,1477,1.0
1280,2066,1.0
1280,2197,1.0
1280,3094,1.0
1280,3549,1.0
1280,3672,1.0
1281,1359,1.0
1281,1444,1.0
1281,1600,1.0
1281,1666,1.0
1281,1858,1.0
1281,1913,1.0
1281,2002,1.0
1281,2029,1.0
1281,2116,1.0
1281,2258,1.0
1281,2487,1.0
1281,2624,1.0
1281,2676,1.0
1281,2818,1.0
1281,2828,1.0
1281,2844,1.0
1281,2981,1.0
1281,3005,1.0
1281,3038,1.0
1281,3214,1.0
1281,3282,1.0
1281,3742,1.0
1281,3764,1.0
1281,3771,1.0
1281,3803,1.0
1281,3859,1.0
1281,3874,1.0
1281,3929,1.0
1281,4041,1.0
1281,4055,1.0
1281,4197,1.0
1281,4220,1.0
1281,4251,1.0
1282,1295,1.0
1282,1694,1.0
1282,1932,1.0
1282,2179,1.0
1282,2928,1.0
1282,3306,1.0
1282,3744,1.0
1282,3960,1.0
1284,2738,1.0
1284,3249,1.0
1285,2787,1.0
1285,3825,1.0
1287,1741,1.0
1287,1823,1.0
1287,2494,1.0
1287,2895,1.0
1288,2135,1.0
1288,2244,1.0
1288,2363,1.0
1288,3215,1.0
1288,3747,1.0
1288,3820,1.0
1288,3864,1.0
1288,4252,1.0
1288,4254,1.0
1288,4255,1.0
1288,4318,1.0
1289,1638,1.0
1289,1777,1.0
1289,2325,1.0
1289,2505,1.0
1289,2848,1.0
1289,2931,1.0
1289,2990,1.0
1289,3011,1.0
1289,3412,1.0
1289,4080,1.0
1289,4147,1.0
1289,4166,1.0
1289,4172,1.0
1289,4269,1.0
1291,1745,1.0
1291,2433,1.0
1291,2462,1.0
1291,2515,1.0
1291,2841,1.0
1291,3017,1.0
1291,3128,1.0
1291,3200,1.0
1291,3275,1.0
1291,3622,1.0
1291,3666,1.0
1291,3729,1.0
1291,3775,1.0
1291,3782,1.0
1291,3844,1.0
1291,3893,1.0
1291,3906,1.0
1291,3915,1.0
1291,3979,1.0
1291,4084,1.0
1291,4171,1.0
1292,1927,1.0
1292,2560,1.0
1292,2659,1.0
1292,3347,1.0
1293,1324,1.0
1293,1328,1.0
1293,1665,1.0
1293,1981,1.0
1293,2141,1.0
1293,2150,1.0
1293,2194,1.0
1293,2306,1.0
1293,2323,1.0
1293,2355,1.0
1293,2406,1.0
1293,2532,1.0
1293,2566,1.0
1293,2596,1.0
1293,2668,1.0
1293,3101,1.0
1293,3164,1.0
1293,3222,1.0
1293,3261,1.0
1293,3263,1.0
1293,3288,1.0
1293,3339,1.0
1293,3387,1.0
1293,3558,1.0
1293,3566,1.0
1293,3675,1.0
1293,3924,1.0
1293,4011,1.0
1295,1694,1.0
1295,1932,1.0
1295,2179,1.0
1295,2928,1.0
1295,3306,1.0
1295,3744,1.0
1295,3960,1.0
1297,1321,1.0
1297,1334,1.0
1297,1362,1.0
1297,1386,1.0
1297,1404,1.0
1297,1427,1.0
